TARGET_deathRate,incidenceRate,medIncome,povertyPercent,MedianAge,MedianAgeMale,MedianAgeFemale,Geography,AvgHouseholdSize,PercentMarried,PctNoHS18_24,PctHS18_24,PctSomeCol18_24,PctBachDeg18_24,PctPrivateCoverage,PctPublicCoverage,PctPublicCoverageAlone,PctWhite,PctBlack,PctAsian,PctOtherRace,PctMarriedHouseholds
194.7,457,44693,13.2,44.2,43.6,44.9,"Otsego County, Michigan",2.38,56.8,20.5,39.6,30.9,8.9,68.4,39.2,19,95.80796156,0.381094404,0.625491902,0.381094404,54.27882684
171.8,414.7,39420,16.1,53.2,52.8,53.5,"Presque Isle County, Michigan",2.13,59.6,16.2,27.6,NA,11.3,70,45.7,16.4,97.26931042,0.46022858,0.337500959,0.107386669,54.9758293
201.8,496.9,35002,20.7,54.4,53.9,54.8,"Roscommon County, Michigan",2.06,53.8,19.4,33.6,NA,3.1,60.7,56,22.8,96.82566063,0.199434934,0.274223035,0.091407678,46.59100754
175.3,475.4,44548,17.4,40.3,38.3,42,"Saginaw County, Michigan",2.44,45.5,15.6,27.8,NA,5.7,67,41.3,21.1,75.27013065,18.40400246,1.174171285,1.688730093,44.57106192
189.5,488,50303,13.8,42.8,41.8,43.8,"St. Clair County, Michigan",2.47,53.7,16.7,36.3,NA,5.1,71.2,36.1,17,93.62646404,2.202843626,0.625198686,0.645145204,52.59030604
178.9,404.4,43687,18.5,39.2,38.1,40,"St. Joseph County, Michigan",2.59,54,25.2,40.9,NA,4.6,66.2,37.9,20.3,92.14873324,2.76457671,0.634197503,2.015666481,53.0124624
184.9,505,47882,15.3,41.5,39.9,43,"Shiawassee County, Michigan",2.49,54.9,14,33.4,NA,3.5,70.7,35.2,16.3,96.79799748,0.458669136,0.432624832,0.285040441,54.85789339
181.9,459,43186,15.6,43.3,42.2,44.6,"Tuscola County, Michigan",2.49,55.9,20.4,36.1,NA,3.1,68,40.5,18.8,96.48842337,1.148474825,0.316060272,0.350973907,56.45418701
188.2,431.5,46715,16.5,41.3,40.3,42,"Van Buren County, Michigan",2.61,51.1,29.2,33.7,NA,5.9,62.7,39.8,22.1,87.85019442,3.613754297,0.578625367,3.921646693,51.82077766
157,463.9,62861,14.3,33.4,32.3,34.6,"Washtenaw County, Michigan",2.43,44.3,5.6,15.4,60.4,18.5,82.2,23.4,10.2,74.0632378,12.07313354,8.438202501,0.903719937,44.8630013
197.9,528.7,41434,24.1,37.8,36.1,39.2,"Wayne County, Michigan",2.63,38.1,18.8,30.7,NA,7.1,58.4,42,26,53.34252592,39.41434617,2.904772371,1.728810339,37.15664456
199.2,528.4,39807,19,41.7,40.3,43,"Wexford County, Michigan",2.56,54.3,19,39.4,NA,5.3,63.4,42.5,21.7,96.22606943,0.644255137,0.625935086,0.09770694,53.94934112
164.1,453.5494221,40676,14.9,53.1,52.7,53.4,"Aitkin County, Minnesota",2.05,61.2,19.4,42.4,NA,8,66.3,51.5,22.3,95.07544668,0.366184734,0.309362965,0.082075889,53.34472335
167.9,453.5494221,70868,7.6,37.9,37.2,38.7,"Anoka County, Minnesota",2.7,54.4,15.9,32.3,NA,9.6,79.3,25.7,12.9,85.6646515,4.901347251,4.089277491,1.694099727,56.43371868
162.6,453.5494221,43706,18.5,33.3,31.8,34.7,"Beltrami County, Minnesota",2.59,44.2,12.8,24.7,NA,6.9,58.6,40.5,26.1,74.08988863,0.818770084,0.87159396,0.261918387,44.60242547
155.3,453.5494221,52531,13.6,35.4,35.3,35.6,"Benton County, Minnesota",2.45,50.6,12.6,27,52.4,8,71.5,32.2,18,94.31427042,2.325284924,1.132046608,0.117284108,48.05527124
182.1,532.7,51576,16.6,39.4,38.2,40.5,"Clinton County, New York",2.32,46.3,12,30.9,NA,9.2,72.6,37.4,18.2,91.46599743,4.290873477,1.342963824,1.174022158,46.37281334
171.5,472.2,55047,11.6,46.6,45.8,47.9,"Columbia County, New York",2.37,49.3,16.9,30.3,NA,11.6,73.1,36.9,17.5,89.89629391,4.39424391,1.739689686,0.903609615,48.37725381
181.4,522,48357,13.8,36.1,35.7,36.4,"Cortland County, New York",2.54,42.2,3.5,18.1,71.1,7.2,75.3,31.6,15.4,94.28868544,1.765797362,0.913484085,0.776869278,45.19096738
160.7,461,45860,14.4,46.4,45.7,47,"Delaware County, New York",2.31,47.8,8.8,39.2,NA,5.7,66.8,42.4,20.7,95.08752479,1.967975096,0.646041662,0.545830579,46.37628491
164.8,486.7,70925,10.2,41.2,40.1,42.4,"Dutchess County, New York",2.61,48.7,10.5,28.3,NA,10,76.3,29.3,13.9,78.50286938,10.13781119,3.868277832,4.102341308,52.60510813
164.5,463.7,50182,12,45.9,44,48.1,"Essex County, New York",2.37,50.5,17.8,39.2,34.8,8.2,70.8,39.4,17.4,93.04584704,3.068462171,0.560238487,1.477693257,51.22478386
183.4,504.2,45409,17.8,42.8,41.4,44.4,"Fulton County, New York",2.4,49.3,24.5,27.8,NA,5.7,64.2,42.7,22.9,95.19832985,1.576749808,0.629967403,0.743508039,46.51047978
181.6,520.5,52410,12,42.7,41.4,43.9,"Genesee County, New York",2.45,52.8,13.1,32.7,42.4,11.8,73.2,34.7,16.6,92.19785395,2.775068115,0.694607959,1.422853106,51.63756371
187.3,505.7,52597,11.1,45.2,43.4,46.7,"Greene County, New York",2.55,48.2,24.8,37,NA,5.9,70.6,37.9,17.9,89.66509356,6.346249379,0.968703428,0.732737208,50.69751616
194.2,526.9,49137,11.4,51.9,51.7,52.7,"Hamilton County, New York",3.38,42.7,13.5,42.9,NA,12.9,73.1,40.6,13.6,95.25210084,0.504201681,0.105042017,0.735294118,54.2877907
150.9,480.7,44148,16.5,42.9,40.9,44,"Herkimer County, New York",2.4,50.1,13.3,29,NA,6.4,65.8,40.7,22.5,96.0271106,0.997907362,0.465377768,0.501296186,48.48832759
177,500.8,49781,15.1,31.8,30.5,33.6,"Jefferson County, New York",2.54,53.5,8.1,44.2,NA,5.7,69.7,36.4,19.8,86.39309945,5.525990567,1.450225731,1.668810479,52.37213921
153.8,452.3,47547,23.4,34.4,32.8,35.8,"Kings County, New York",2.74,40.1,15.5,26,NA,16.5,51.4,43.4,31.8,43.39108351,33.54058304,11.47823782,8.873102839,37.53039861
173.6,470.1,47542,14.3,41.4,40.4,42.3,"Lewis County, New York",0.0254,56,18.5,35.1,NA,9,68.3,36.1,19.4,96.8035688,0.918006194,0.446099395,0.645185076,56.38106082
172,462.2,49920,14.7,40.1,39.5,41,"Livingston County, New York",2.42,47.2,6.5,24.2,NA,8.2,76.5,32.9,15.8,93.28714063,2.44903628,1.359546921,0.729927007,49.85552712
174.2,505.4,51600,11.8,40.8,39.3,41.8,"Madison County, New York",2.55,46.7,7.1,25.6,NA,5.5,74.1,33.5,17.2,94.83617988,2.048959642,0.800806329,0.179491074,51.08794887
169.5,498.9,51371,14.2,38.5,36.5,40.3,"Monroe County, New York",2.41,44.1,11.8,24,51.8,12.5,73.1,34.5,18.5,75.95762228,15.34744501,3.53290025,2.09473201,42.50944076
170.1,511,40923,18.9,41,39,42.5,"Montgomery County, New York",2.5,44.5,19.1,28.5,NA,7.5,61.4,44.7,26.2,88.86076458,2.129412001,0.727214287,5.375760863,43.69722094
145.8,514.3,98312,6.7,41.3,39.6,43,"Nassau County, New York",3.03,53.2,8.7,24.2,NA,20,79.6,25.3,11.3,70.2302209,11.39219201,8.506642492,6.440072877,60.66267248
145.2,463.9,75459,17.7,36.6,36.1,37.1,"New York County, New York",2.09,32.9,10.5,17.9,NA,32.6,67.3,31.8,19.7,56.42651428,15.02110761,11.65334055,12.38129078,26.66790153
177.1,507.2,49274,13.4,42.6,41.5,43.8,"Niagara County, New York",2.39,47.1,9.8,29.9,NA,9.7,72.9,37.1,16,87.95050198,7.388746206,1.155265001,0.525799673,45.31301605
173.9,501.5,48350,17.7,41.2,39.4,42.9,"Oneida County, New York",0.0243,44,13.2,27.4,NA,10.6,66.4,42.2,23.7,85.98849108,6.021202442,3.61666053,1.564065457,43.49984589
162.9,484.6,58473,11.5,43.1,42.2,44.2,"Ontario County, New York",2.38,50.8,9.2,26.2,NA,9.1,75.4,33.3,15.5,93.36398271,2.50659389,1.199721591,0.970767089,49.43957335
173.6,503.5,69228,13.4,36.8,34.9,38.6,"Orange County, New York",2.9,49.9,13.2,31.5,NA,9.1,71.9,31.1,17.9,75.09536901,10.05636894,2.59574196,8.511018051,54.25001996
184.2,495.9,46577,15.5,42.2,41,43.3,"Orleans County, New York",2.43,48.4,23.3,38.5,NA,6.2,67.8,41.4,20.5,89.5081035,6.053928538,0.566297033,1.424035636,48.97602398
205,459.8,36891,21.9,43,39,48.3,"Hyde County, North Carolina",2.44,39.8,31.7,41,NA,0,57.4,37.5,20.2,63.41120675,35.25382048,0.386439487,0.491832074,44.7804878
181,477.1,54026,12.7,39.9,38.5,41.1,"Iredell County, North Carolina",2.69,53.7,18.3,35,NA,6.7,69.1,29.7,16.1,81.45469085,12.34899979,2.260913816,1.97799668,54.94720247
177.2,458.4,38130,23.5,36.8,34.8,38,"Jackson County, North Carolina",2.33,45.1,4.7,15.1,NA,5.4,65.1,32.9,16.2,83.30638048,3.092227776,0.867391944,1.604920122,46.28352971
205.2,464.6,38928,22.2,45.2,42.5,48,"Jones County, North Carolina",2.43,51.6,15.9,40.8,NA,4.3,54.9,46.1,22.6,65.09935078,31.71355499,0.098367106,1.042691324,49.05705996
182.2,462.5,46073,18.5,37.5,36,39.9,"Lee County, North Carolina",2.75,49.2,18.3,34.6,NA,6.1,59,34.3,20.7,69.20293514,19.0682958,1.067016729,7.487630011,49.61803263
165.7,460.5,49676,16,42,41.1,42.7,"Lincoln County, North Carolina",2.62,57.7,15.7,36,NA,4.3,64.8,33.5,18.6,89.26713413,5.409786624,0.468722511,2.367488502,58.69781973
181.8,483.7,37881,17.6,43.1,40.9,45,"McDowell County, North Carolina",2.52,50,16.7,28.2,NA,4.9,57.9,42.3,23,90.53846667,3.863348235,0.780676586,2.680100532,50.04906771
161.4,440,37884,18.1,49,46.4,50.9,"Macon County, North Carolina",2.16,58.1,24.7,24.8,41.2,9.3,55.4,44.4,21.7,92.19316607,1.105575046,0.71936083,4.263097379,51.66065911
143.7,416.2,38445,19.9,44,42.4,45.9,"Madison County, North Carolina",2.36,54.3,15.7,17.8,NA,12.1,61.8,40.4,21.9,95.76259095,1.945118181,0.475579017,0.565939031,55.25443787
158.6,451,59049,15.2,34.5,33.4,35.6,"Mecklenburg County, North Carolina",2.57,45.3,14.7,25,44.8,15.5,67.9,24.6,15.4,56.67573474,30.94009016,5.166880746,4.078914417,43.17563049
180.9,450.3,36795,19.2,46.7,44.8,47.7,"Mitchell County, North Carolina",2.36,55.7,19.3,19.5,NA,11.7,61.8,39.7,19.1,96.59491194,0.874103066,0.306588389,1.200260926,54.12988651
160.3,483.6,51650,15.5,45.1,42.8,46.5,"Moore County, North Carolina",2.44,55.8,14.6,40.2,NA,8,66.3,39.1,19.5,82.80413765,12.34971605,1.0769214,0.645280839,53.44479444
189,452.5,43348,18.2,41,39.2,42.5,"Nash County, North Carolina",2.52,45.3,22,29.9,NA,7.6,59.8,37.6,21.3,54.39918921,38.1991512,0.838242436,3.375139883,44.16932255
164,442.6,49905,18,37.8,36.4,39.3,"New Hanover County, North Carolina",2.33,45.8,8.9,23.8,NA,11.5,70,29.1,14.2,81.05175723,14.36475496,1.383446509,1.007081482,43.02116444
189.9,452.7,32063,25.8,47.1,44.2,49.7,"Northampton County, North Carolina",2.35,38.6,22.1,33.9,41.7,2.3,50.3,48.4,27.2,39.95526153,56.8130979,0.10946647,0.304602351,37.33487833
179.9,477.5,47201,14.3,26.1,24.6,29,"Onslow County, North Carolina",2.75,54.5,7.6,45.5,NA,3.6,73.1,26.8,12.7,74.33184764,15.50722981,1.822011069,2.663357877,55.8526976
157.3,436.7,60304,14.1,33.3,32.7,33.9,"Orange County, North Carolina",2.47,45.2,5.8,23.9,55.3,15,79.3,20.2,10.1,74.98196821,11.67522576,7.298548801,2.585037939,47.73130301
151.3,499.4,43097,17.9,49.8,47.8,51.3,"Pamlico County, North Carolina",2.36,55.1,21.3,35.5,NA,0.6,61.4,45.6,20.1,75.19642582,19.03404714,0.261901094,1.209366816,55.41340462
203.9,473.4,44596,18.8,37.4,35.5,39.7,"Pasquotank County, North Carolina",2.61,47.1,9.3,24.7,NA,6.5,62.9,36.1,19.5,58.6211205,36.9308811,1.431855665,0.562246989,50.71982281
198.1,477.8,45841,18.7,508.8,41.5,43.4,"Person County, North Carolina",2.52,47.6,22.2,28,44.7,5.1,60,39.3,22.3,68.76623707,27.37761703,0.430441648,1.533289185,45.40726776
156.1,423.9,45464,14.7,50.9,48.9,53.4,"Polk County, North Carolina",2.3,56.1,15,30.2,45.7,9.2,68,41.3,17.1,91.42519801,5.086830324,0.122989128,1.972745609,53.52258361
177.5,502.3,41770,16.7,40.5,39.7,41.4,"Randolph County, North Carolina",2.59,52.9,19.8,33.7,NA,4.7,59.2,34.2,21.1,87.470675,5.993537964,1.00582988,3.276673456,51.94562166
205.3,490.6,34665,24.7,39.9,38,40.8,"Richmond County, North Carolina",2.42,43.4,23.7,32.2,NA,1.9,48.7,44.2,28.9,62.7090301,31.69439256,0.197628458,1.207488164,40.42576242
193,409.6,30414,33.1,35.2,33.8,36.6,"Robeson County, North Carolina",2.87,39.2,23.4,34.1,39.4,3.1,43.4,45.1,32,30.07614684,24.10673903,0.755536772,4.385672235,40.63093964
194.3,520.3,39606,19.4,43.6,41.8,44.6,"Rockingham County, North Carolina",2.42,49.1,21.6,35.8,NA,3.2,61,40.5,22.8,75.51029252,18.40628386,0.490790899,2.754062839,47.35119602
189.8,508.1,44973,18,40.3,38.8,41.5,"Rowan County, North Carolina",2.6,49.1,17.6,30,47.4,4.9,59.1,38.8,23.1,78.11738857,16.14110913,0.908493,2.792694473,49.51174146
183.6,454.3,33876,29,39.2,38,40.3,"Sampson County, North Carolina",2.7,45.3,22.7,36.4,NA,2.7,51.2,43,25.6,61.23401124,25.71195967,0.394532901,8.516900725,46.21993127
189.6,487.8,32782,28.9,39.1,36.8,40.9,"Scotland County, North Carolina",2.59,38.9,20.9,31,45.4,2.7,47.7,48.3,32.2,46.05365691,38.45318936,0.768117555,1.185572749,40.22006771
184.5,460.9,45065,13.8,44.7,44.2,45.4,"Stokes County, North Carolina",2.43,56,19,32.7,NA,5.4,65.2,35.3,18.6,93.13988127,4.119071602,0.315038255,0.720087439,54.66048081
198.1,481.1,37915,18.9,42.7,40.4,44.2,"Surry County, North Carolina",2.47,54.4,17.2,35.8,NA,5.4,58,39.8,21.5,92.32198989,3.703703704,0.612272789,1.003143365,52.0415485
215.3,516.6,34788,19.3,40.7,40.1,41.3,"Swain County, North Carolina",2.58,49.5,13.9,34.8,NA,4.4,51.9,39.4,22.6,64.63319918,1.525100614,0.529548824,0.473063616,49.22848113
137,396.8,44490,16.2,50.1,48.6,52.8,"Transylvania County, North Carolina",2.31,57.1,16.2,31.9,NA,2.9,62.8,41.9,17.1,90.33041788,3.914601555,0.622570457,2.857750243,56.36203995
222.3,431,32773,28.3,44.4,41.8,49.3,"Tyrrell County, North Carolina",2.45,42.5,28.1,40.7,31.2,0,50.1,46.5,23,59.89884393,30.39499037,2.817919075,4.359344894,47.13990351
158.6,429.7,64381,10.8,37.2,36.3,38.2,"Union County, North Carolina",2.99,59.4,16,31.6,NA,7.2,74.3,23.1,12.3,81.04412853,11.83148879,2.118338316,3.021712851,64.70421858
198.5,490.4,33609,27,40,37.6,41.4,"Vance County, North Carolina",2.65,37.7,27.2,40.1,31.9,0.9,50.1,47.3,28.7,43.62800866,49.60405095,0.455062571,4.079948248,36.87986015
155.3,451.4,66950,11.5,35.3,34.3,36.1,"Wake County, North Carolina",2.61,51.6,13,21.6,NA,15.8,75.9,20.9,11.3,67.64519953,20.74262899,6.06658272,2.799638122,51.32490011
185.4,447.7,33869,22.8,46.1,44,48.2,"Warren County, North Carolina",2.48,41.7,25.7,48.4,NA,8.2,51.7,47.2,26.1,39.27105726,50.88430721,0.293140512,1.749071722,43.18792376
167.9,453.6,32867,26.8,45.1,44.6,45.3,"Washington County, North Carolina",2.4,45.2,29.6,22.7,NA,5.3,53.1,46.9,26.7,46.71613514,48.91064099,0,2.194505841,42.52300614
136,414,41942,26.2,29.5,28,31.4,"Watauga County, North Carolina",2.35,38.9,2.1,15.5,75.2,7.2,77.7,23.7,10.8,94.14816233,1.13323124,0.895865237,0.980091884,43.16363273
191.3,458.6,36890,23.3,36.7,34.4,39.1,"Wayne County, North Carolina",2.56,45.5,18,31.3,NA,4.8,58.7,40.2,23.3,57.2691086,31.32805275,1.156366853,7.007357967,44.50241952
183.5,441.2,33398,23.4,43.7,42.6,45,"Wilkes County, North Carolina",2.48,55.6,17.1,30.7,NA,5.2,58.3,41.2,23,91.2134134,4.471615467,0.317639892,2.30180141,54.17912625
199.1,452.4,39268,23.9,39.9,38.2,41.4,"Wilson County, North Carolina",2.5,44.8,23.3,33.8,36.1,6.7,56.4,39.4,23.2,50.86846202,38.38884054,0.927912136,6.921954867,42.64912664
179.7,449.1,40801,17.2,42.9,41.5,44.1,"Yadkin County, North Carolina",2.45,53.1,13.9,44.3,38.2,3.5,60.3,39.4,21.8,91.39343183,3.381528008,0.055305365,3.149772195,49.89264103
178.6,512.6,35974,20.6,46.2,45,47.8,"Yancey County, North Carolina",2.35,59.5,9.3,42.4,NA,10,57.2,42.3,22.7,96.52919791,1.175869121,0.193137923,0.925925926,56.701726
140,405.2,45710,10.2,47.6,46.1,49.8,"Adams County, North Dakota",2.14,66.7,10.8,38.4,NA,8.6,78.8,31.9,11.3,93.25074754,1.324220419,1.238786843,0.55531824,60.82474227
173.1,479.1,52376,10.3,42.8,41.1,43.9,"Barnes County, North Dakota",2.07,58,12.1,15.5,NA,9.2,81.6,27.5,8.9,94.51203028,0.937190232,2.018563576,0.765972785,51.52294304
169.9,462.9,39342,29.9,31,31.2,30.9,"Benson County, North Dakota",2.97,41.4,21.9,36.4,35.6,6.2,47.6,42.4,30.8,42.71415955,0,0.073594348,0.647630262,42.4122807
174.1,430.4,56965,9.7,46,42.5,48.4,"Bottineau County, North Dakota",2.09,60.2,15.4,32.3,NA,4.3,79.7,26.9,8.9,93.95538137,0.889357853,0.226107929,0.422068134,53.50906096
209.3,472.9,60946,7.4,43.6,43.4,44,"Bowman County, North Dakota",2.28,63.2,11.4,44.3,NA,6.7,86.2,24.5,5.7,95.56038497,0.124185036,0,2.390561937,55.84604212
141.6,438.9,66734,8.2,36.8,35.4,38.2,"Burleigh County, North Dakota",2.3,53.9,7.9,33.2,NA,10.2,83.5,22.9,8.3,92.31152874,0.913593961,0.68009476,0.310576607,50.32513963
170.7,406.8,54057,9,50.8,50,51.3,"Cavalier County, North Dakota",2.17,66,10.1,20.2,NA,29.8,86.6,29.8,8.1,96.19537275,0.077120823,0.334190231,0,60.08018328
126,320.2,51817,11.7,43.2,40.9,44.7,"Dickey County, North Dakota",2.3,60.8,9.6,21.1,NA,14.1,82.7,25.7,8,96.36188643,1.482194418,0.346487007,0.365736285,58.630394
93.8,330.6,67344,8.3,51.7,51,52.3,"Divide County, North Dakota",2.07,64.5,11.2,34.6,NA,13.1,83.4,27.2,6,95.67847882,0.475367329,0.864304235,0,58.37187789
127.1,355.6,72018,9.5,41.7,39.6,44.5,"Dunn County, North Dakota",2.6,56.2,24.1,35.1,NA,11,66.8,28.2,14.4,83.79022646,0.095351609,1.334922527,0.834326579,58.12459859
227.6,532.1,47596,10.7,48.3,48.5,48,"Eddy County, North Dakota",2.15,51,7.4,50.9,41.7,0,75.6,32.7,14.2,93.29113924,0,0,0.5907173,43.96226415
166.9,352.4,44282,13.2,51.2,52.2,49.7,"Emmons County, North Dakota",2.13,60.5,15.9,30.1,NA,20.8,80,35.1,10.4,96.91019347,0,0.462027144,0,53.90869293
174.5,516.2,54593,8,46.9,45.3,47.3,"Foster County, North Dakota",2.22,60.2,14.6,43.9,NA,10.5,84,28.5,7.4,97.59358289,0.118835413,0.683303624,0.059417706,55.79514825
205.2,403,53420,10.7,41,41.2,40.8,"Golden Valley County, North Dakota",2.19,55.8,12.5,33.1,NA,43.4,75.2,27.3,7.6,97.47530187,0,0,0.054884742,49.06600249
147.3,385.4,39679,16.1,53.6,53.7,53.6,"Grant County, North Dakota",2.05,62.6,26.1,41.3,20.7,12,77.1,35.5,11.6,97.45977985,0.33869602,0,0.423370025,55.1056338
232.3,535.5,51192,9.5,51.8,50.1,54.6,"Griggs County, North Dakota",2.16,65.1,24.4,48.7,NA,5.9,81.9,34.3,7.4,96.82267067,1.245169601,0.214684414,0.128810648,60.48309179
160.3,481.5,50038,11.1,48.4,49.6,46.4,"Hettinger County, North Dakota",2.25,65.9,10.8,25,57.4,6.8,81.2,34.7,9.9,96.03204884,0.724914155,0,0,62.51145738
104.8,336.1,46923,14.1,47,46.3,47.6,"Kidder County, North Dakota",2.24,72.3,21.9,49.1,NA,3,76.1,33.6,14.2,96.83127572,0,0,1.687242798,65.12915129
108.8,360.6,44696,11.9,51.8,51.8,51.9,"Logan County, North Dakota",2.12,62.2,11.1,53.5,20.2,15.2,82.8,34.5,11.5,97.99485861,0.30848329,0.30848329,0.051413882,56.9476082
148.3,429.1,48887,12.3,43.3,41.5,44.8,"McHenry County, North Dakota",2.2,59.4,9.7,37.8,NA,7,76.9,31.7,13,97.30101427,0.171909919,0.206291903,0.275055871,52.10889571
125.9,424.9,40258,13,53.4,51.4,56.4,"McIntosh County, North Dakota",2.06,62.2,40.3,11.1,NA,12.5,83.9,41.6,10,96.73794853,0.326205147,0.507430228,0,55.62451513
153.1,515.6,56616,10.1,47.1,47,47.5,"McLean County, North Dakota",2.18,64.2,20.2,30.5,38.5,10.8,78,31.7,11.1,91.08030896,0.084647127,0.126970691,0.402073855,58.05384979
151.9,482,74047,7.3,45.6,43.8,46.6,"Mercer County, North Dakota",2.31,62.8,21.6,41.4,NA,4.2,82.6,22.7,6.3,95.85312174,0.046333835,0.220085718,0.150584965,59.18867411
165.2,487.9,54637,9.2,38.9,37.1,40,"Morton County, North Dakota",2.3,57.2,7.2,28.3,56.2,8.4,82.9,22.6,9,92.4685182,0.64516129,0.141452475,1.145420045,52.89242769
196.8,485.1,66807,9.3,34.8,34.5,35.5,"Mountrail County, North Dakota",2.83,46.1,24.4,37.6,NA,2.7,72.8,19.7,7.9,66.1082892,0.118880363,0.670052956,0.572787204,49.78165939
205.3,436,45040,10.8,52.8,51.8,54,"Nelson County, North Dakota",1.95,58.5,4.6,39.4,NA,10.9,75.9,35.5,12.9,96.29265092,1.377952756,0,0,49.21156373
137.6,338.6,62010,10.6,48.5,45.8,49.6,"Oliver County, North Dakota",2.3,72.5,11.6,35.7,NA,8.9,80.1,27,7.8,92.52336449,0.329851567,0.164925783,1.209455745,66.16161616
177,381.4,56298,8.9,47.2,45.7,48.4,"Pembina County, North Dakota",2.14,60.2,13.4,41.4,NA,14.9,79.7,30.4,10.7,94.85151263,0.235914516,0.083263947,1.082431307,52.69406393
106.5,357.4,39572,11.6,46.9,44.9,50.1,"Pierce County, North Dakota",2.08,58.1,16.3,12.2,50.4,21.1,79.1,28.7,9,96.63253697,0.523321957,0,0.068259386,50.99108028
164.9,436.3,51097,12.3,42.5,40.5,43.8,"Ramsey County, North Dakota",2.2,48.5,11.4,21.5,NA,9.6,75.8,29.7,11.2,87.25574961,0.095106346,0.579284109,0.181566661,43.30143541
181.4,447,56270,8.4,44.5,42.1,46.6,"Ransom County, North Dakota",2.25,56.3,20.1,45.7,25.6,8.6,83.6,29.4,8.8,97.21254355,0.586832936,0.293416468,0,51.70068027
151.7,403.5,60957,7.7,39.9,40.8,39.5,"Renville County, North Dakota",2.46,60.2,28.9,37.3,32.8,1,87.9,21.9,5.9,98.32162373,0.156128025,0.507416081,0,58.33333333
137.7,456.9,57177,9.7,38.9,37,41.5,"Richland County, North Dakota",2.28,54.1,6.4,29.2,NA,6,82.7,25.6,10.2,94.00012257,0.465771894,0.343200343,0.80284366,53.73810603
216.9,474.1,35630,31.6,30.3,28.9,31,"Rolette County, North Dakota",3,38.8,22.5,25,NA,2.3,35.8,36.9,29.2,20.06483653,0.538005242,0.255207615,0.186232584,37.72517805
188.2,579.7,58467,7.3,45.3,44.6,46,"Sargent County, North Dakota",2.22,60.9,16.2,38.7,NA,7.3,88.8,25.7,5,96.07640681,1.084150749,0.567888487,0.851832731,54.80324074
124.8,374.8,44990,16.1,52,51.9,52.2,"Sheridan County, North Dakota",2.05,63.2,40.7,33.3,NA,13,67.9,45.6,23.3,98.27973074,0,0,0.224382947,55.74272588
259.1,481.1,33950,33.6,27,25.3,28.4,"Sioux County, North Dakota",3.93,27.2,27.7,28.2,42.4,1.7,36.8,39.7,31.8,14.08675799,0.0456621,0.159817352,0.159817352,31.69398907
131.8,425.7,76672,7.6,35,34.2,36,"Stark County, North Dakota",2.44,55.8,13,26.8,NA,10,83.3,19.6,5.9,92.62610032,1.114293698,1.25751013,1.844348191,52.61446524
117.6,341.9,59408,7.1,50.2,51.5,48.8,"Steele County, North Dakota",2.09,62.2,12.3,40,NA,3.8,84.8,29.8,7.9,99.646286,0,0,0.353713997,54.11392405
172.5,471,53333,11.6,40.6,38.4,43.4,"Stutsman County, North Dakota",2.15,50.8,14.4,31,46.6,7.9,77.7,27.7,11.5,94.46289619,0.521920668,0.488707535,0.830328336,45.31508664
169.4,527.4,51961,10.9,48.5,49.3,48,"Towner County, North Dakota",2.25,65.9,19.2,41,NA,15.4,76.1,35.1,14.5,89.97384481,0,0.087183958,0.217959895,57.92622134
158,475.3,58995,8.9,41.4,39.9,43.1,"Traill County, North Dakota",2.35,54.6,6.5,19.6,NA,5.1,83.1,28.2,10.4,96.3724155,0.58189922,0.259997524,0.272378358,51.40329469
178.3,475,54366,13.1,37.7,36.7,38.4,"Autauga County, Alabama",2.68,54.8,19.1,38.8,NA,5.4,73.1,30,14.3,77.39990221,18.67948788,0.967023415,0.925372594,56.06981761
174.3,454.6,49626,13,42.2,40.9,43.3,"Baldwin County, Alabama",2.6,53.8,17.7,33.4,NA,8.6,67.6,33.7,17.5,86.43149635,9.601734308,0.669840765,0.958379672,53.93501026
195.9,445.2,41450,18.1,38.8,37.6,39.6,"Chilton County, Alabama",2.68,54.4,13.5,41.9,41,3.6,60.8,35.1,20.4,84.04573359,10.33341701,0.287546498,4.119217691,54.86235142
201.7,468.1,36409,20.4,41.4,40.5,41.7,"Arkansas County, Arkansas",2.39,49.8,20.3,39.8,33.6,6.4,52,47.3,29.8,72.38268112,25.68469382,0.448454434,0.224227217,46.13199018
212.3,430.8,36176,22.7,41.4,40.2,42.1,"Ashley County, Arkansas",2.52,53,16,35.9,NA,3.6,48.7,48.5,31,70.83235197,25.98803523,0.05652645,2.176268312,50.99075297
194.7,490.9,37873,14.9,51.5,50.2,52.4,"Baxter County, Arkansas",2.23,57.5,17.6,42.1,NA,1.3,60.3,51.1,23.6,96.75194932,0.328947368,0.504385965,0.519005848,52.90134332
166.2,401,57408,11.9,35,34.3,35.7,"Benton County, Arkansas",2.75,59.9,14.7,39.8,NA,9.7,68.5,28.3,16.5,87.92894987,1.490776581,3.468542977,2.515554287,60.57429672
198.2,426.3,39779,16.9,41.4,40.4,42.7,"Boone County, Arkansas",2.45,57.7,10.6,34.4,NA,4.3,59.2,43.5,24.3,96.54014559,0.354581352,0.456657802,0.042979558,54.9562195
214,456.2,32734,27.4,40.6,38.2,43.6,"Bradley County, Arkansas",2.39,51.6,25.1,32.8,32.8,9.2,46.5,49.3,32.2,60.59253971,28.95770123,0,9.07549527,46.67246629
